"0,2-d","1,2-d","3,2-d","4,2-d","5,2-d"
6,3,3,0,0
6,3,3,0,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
17,3,3,0,0
29,7,6,9,0
0,0,0,0,0
33,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
17,5,3,0,0
18,6,6,0,0
17,5,3,0,0
6,3,3,0,0
0,0,0,0,0
1,0,0,0,0
86,18,18,135,380
90,18,18,135,380
86,18,18,135,380
0,0,0,0,0
28,6,0,0,0
35,11,9,18,0
32,9,6,9,0
0,0,0,0,0
12,0,0,0,0
2,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
3,0,0,0,0
8,3,3,0,0
7,3,3,0,0
8,3,3,0,0
2,1,0,0,0
2,1,0,0,0
21,7,6,9,0
24,9,9,18,0
21,7,6,9,0
2,1,0,0,0
12,4,3,0,0
7,0,0,0,0
1,0,0,0,0
12,5,3,0,0
9,3,3,0,0
12,5,3,0,0
12,5,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
16,3,3,0,0
23,8,6,0,0
21,6,3,0,0
20,5,0,0,0
13,4,3,0,0
18,5,3,0,0
18,4,3,0,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
89,18,18,135,380
0,0,0,0,0
17,6,6,9,0
13,3,0,0,0
13,3,0,0,0
16,0,0,0,0
44,12,12,54,76
44,12,12,54,76
43,12,12,54,76
24,6,3,0,0
0,0,0,0,0
12,0,0,0,0
17,3,3,0,0
16,3,3,0,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,6,6,9,0
15,6,6,9,0
16,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
5,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
10,4,3,0,0
10,4,3,0,0
12,6,6,0,0
10,4,3,0,0
2,1,0,0,0
0,0,0,0,0
14,6,6,0,0
17,6,6,9,0
19,7,6,9,0
19,7,6,9,0
17,6,6,9,0
64,16,15,90,190
62,15,15,90,190
64,16,15,90,190
46,8,3,0,0
2,1,0,0,0
2,1,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
2,0,0,0,0
0,0,0,0,0
9,3,3,0,0
6,3,3,0,0
7,3,3,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
62,15,15,90,190
52,14,12,54,76
49,13,12,54,76
52,14,12,54,76
47,12,12,54,76
50,13,12,54,76
47,12,12,54,76
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
4,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
4,1,0,0,0
4,1,0,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
22,6,6,9,0
22,6,6,9,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
16,3,0,0,0
18,7,6,9,0
18,7,6,9,0
18,7,6,9,0
17,6,6,9,0
17,6,6,9,0
17,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
93,18,18,135,380
92,18,18,135,380
92,18,18,135,380
93,18,18,135,380
93,18,18,135,380
56,9,9,27,19
92,18,18,135,380
101,21,21,171,494
109,23,21,171,494
101,21,21,171,494
101,21,21,171,494
88,17,15,90,190
101,21,21,171,494
95,19,18,135,380
107,21,21,171,494
99,21,21,171,494
99,21,21,171,494
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
107,21,21,171,494
107,21,21,171,494
94,17,15,90,190
107,21,21,171,494
101,19,18,135,380
99,21,21,171,494
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
86,17,15,90,190
93,19,18,135,380
109,23,21,171,494
101,21,21,171,494
101,21,21,171,494
88,17,15,90,190
101,21,21,171,494
95,19,18,135,380
109,23,21,171,494
109,23,21,171,494
96,19,15,90,190
109,23,21,171,494
103,21,18,135,380
82,12,0,0,0
101,21,21,171,494
88,17,15,90,190
101,21,21,171,494
95,19,18,135,380
88,17,15,90,190
101,21,21,171,494
95,19,18,135,380
88,17,15,90,190
95,19,18,135,380
107,21,21,171,494
107,21,21,171,494
94,17,15,90,190
107,21,21,171,494
101,19,18,135,380
99,21,21,171,494
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
86,17,15,90,190
99,21,21,171,494
93,19,18,135,380
86,17,15,90,190
93,19,18,135,380
0,0,0,0,0
0,0,0,0,0
19,2,0,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
3,0,0,0,0
5,2,0,0,0
5,2,0,0,0
5,2,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
13,4,3,0,0
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
22,6,6,9,0
22,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
9,3,3,0,0
9,3,3,0,0
9,3,3,0,0
7,2,0,0,0
7,2,0,0,0
7,2,0,0,0
8,4,0,0,0
2,1,0,0,0
2,1,0,0,0
1,0,0,0,0
7,2,0,0,0
18,5,3,0,0
18,5,3,0,0
20,6,3,0,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
6,0,0,0,0
15,6,6,9,0
1,0,0,0,0
40,11,9,27,19
30,9,9,27,19
32,10,9,27,19
30,9,9,27,19
31,5,0,0,0
40,11,9,27,19
33,7,3,0,0
42,13,12,27,19
40,11,9,27,19
32,10,9,27,19
30,9,9,27,19
25,6,3,0,0
32,10,9,27,19
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
16,6,6,9,0
16,6,6,9,0
15,6,6,9,0
17,7,6,9,0
16,6,6,9,0
16,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
29,8,6,9,0
29,8,6,9,0
36,12,12,36,19
33,10,9,27,19
33,10,9,27,19
29,8,6,9,0
33,10,9,27,19
0,0,0,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
28,9,9,27,19
27,9,9,27,19
28,9,9,27,19
28,9,9,27,19
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
12,6,6,0,0
10,4,3,0,0
10,4,3,0,0
10,4,3,0,0
10,4,3,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
9,3,3,0,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
21,9,6,9,0
16,5,0,0,0
0,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
16,6,6,9,0
1,0,0,0,0
7,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
11,4,3,0,0
10,3,3,0,0
7,3,3,0,0
48,12,12,54,76
54,14,12,54,76
48,12,12,54,76
51,13,12,54,76
45,12,12,54,76
51,13,12,54,76
42,9,6,9,0
10,4,3,0,0
10,4,3,0,0
12,0,0,0,0
3,1,0,0,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
28,9,9,27,19
10,5,3,0,0
8,3,3,0,0
7,2,0,0,0
9,4,3,0,0
9,4,3,0,0
7,2,0,0,0
2,1,0,0,0
20,7,3,0,0
14,3,3,0,0
20,7,3,0,0
20,7,3,0,0
12,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
9,3,0,0,0
9,3,0,0,0
12,6,3,0,0
8,2,0,0,0
10,3,3,0,0
6,3,3,0,0
10,3,3,0,0
10,3,3,0,0
3,0,0,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
2,0,0,0,0
8,3,3,0,0
8,4,3,0,0
7,3,3,0,0
6,2,0,0,0
8,4,3,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
0,0,0,0,0
7,2,0,0,0
9,4,3,0,0
8,3,3,0,0
9,4,3,0,0
0,0,0,0,0
31,10,9,27,19
31,10,9,27,19
29,9,9,27,19
24,9,9,18,0
24,9,9,18,0
21,7,6,9,0
21,7,6,9,0
24,9,9,18,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
2,0,0,0,0
6,3,3,0,0
0,0,0,0,0
17,6,6,9,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
19,2,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
7,3,3,0,0
7,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
51,13,12,54,76
45,12,12,54,76
42,9,6,9,0
51,13,12,54,76
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
6,3,3,0,0
24,9,9,18,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
15,6,6,9,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
0,0,0,0,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
11,4,3,0,0
11,4,3,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
12,4,0,0,0
11,4,3,0,0
11,4,3,0,0
10,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
10,4,3,0,0
10,4,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
9,3,0,0,0
12,6,3,0,0
11,5,3,0,0
9,3,0,0,0
10,4,3,0,0
8,2,0,0,0
6,3,3,0,0
20,5,0,0,0
22,7,3,0,0
29,13,12,9,0
22,7,3,0,0
25,9,6,9,0
25,9,6,9,0
21,6,3,0,0
21,6,3,0,0
24,8,6,9,0
24,8,6,9,0
20,6,6,9,0
21,6,3,0,0
21,6,3,0,0
24,8,6,9,0
24,8,6,9,0
20,6,6,9,0
0,0,0,0,0
47,4,3,0,0
46,4,3,0,0
7,3,3,0,0
7,3,3,0,0
8,4,3,0,0
8,4,3,0,0
5,2,0,0,0
3,1,0,0,0
4,1,0,0,0
2,0,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
8,3,3,0,0
8,3,3,0,0
8,3,3,0,0
1,0,0,0,0
6,3,3,0,0
19,7,6,9,0
21,9,9,9,0
19,7,6,9,0
16,5,3,0,0
19,7,6,9,0
17,6,6,9,0
19,7,6,9,0
16,5,3,0,0
19,7,6,9,0
17,6,6,9,0
19,7,6,9,0
16,5,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
48,12,12,54,76
6,3,3,0,0
6,2,0,0,0
8,4,3,0,0
15,6,6,9,0
33,10,9,27,19
35,10,9,27,19
35,10,9,27,19
26,6,3,0,0
33,9,9,27,19
33,9,9,27,19
35,10,9,27,19
0,0,0,0,0
4,0,0,0,0
15,4,3,0,0
0,0,0,0,0
49,12,12,54,76
6,3,3,0,0
13,6,6,0,0
11,4,3,0,0
11,4,3,0,0
11,4,3,0,0
11,4,3,0,0
31,9,9,27,19
31,9,9,27,19
33,10,9,27,19
8,4,3,0,0
0,0,0,0,0
7,3,3,0,0
9,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
12,3,0,0,0
9,4,3,0,0
7,3,3,0,0
8,3,0,0,0
9,4,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,2,0,0,0
3,0,0,0,0
0,0,0,0,0
13,5,0,0,0
15,6,3,0,0
12,3,3,0,0
16,8,3,0,0
13,5,0,0,0
12,4,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
12,4,0,0,0
6,3,3,0,0
14,5,3,0,0
12,4,0,0,0
5,1,0,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
7,3,3,0,0
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
110,21,21,189,665
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
9,3,3,0,0
9,3,3,0,0
6,3,3,0,0
3,0,0,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
11,3,3,0,0
0,0,0,0,0
9,2,0,0,0
11,4,3,0,0
11,4,3,0,0
10,3,3,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
2,1,0,0,0
3,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
19,6,6,9,0
6,3,3,0,0
28,9,9,27,19
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
124,18,15,90,190
130,18,15,90,190
130,18,15,90,190
130,18,15,90,190
102,18,15,90,190
173,27,24,225,779
161,25,21,189,665
167,25,21,189,665
173,27,24,225,779
173,27,24,225,779
161,25,21,189,665
145,24,24,225,779
167,25,21,189,665
173,27,21,189,665
179,29,24,225,779
179,29,24,225,779
167,25,21,189,665
151,24,24,225,779
161,24,21,189,665
167,25,21,189,665
167,25,21,189,665
155,24,21,189,665
139,22,21,189,665
173,27,21,189,665
173,27,21,189,665
161,24,21,189,665
145,22,21,189,665
179,29,24,225,779
167,25,21,189,665
151,24,24,225,779
167,25,21,189,665
151,24,24,225,779
139,22,21,189,665
16,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
25,6,6,9,0
15,6,6,9,0
22,6,6,9,0
25,6,6,9,0
32,7,6,9,0
22,6,6,9,0
2,1,0,0,0
2,1,0,0,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
2,1,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
15,5,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
16,4,3,0,0
15,3,0,0,0
16,5,3,0,0
9,3,3,0,0
13,3,3,0,0
11,4,0,0,0
11,4,0,0,0
7,1,0,0,0
12,5,0,0,0
13,6,3,0,0
13,6,3,0,0
10,3,3,0,0
7,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
15,4,3,0,0
19,7,3,0,0
18,6,0,0,0
18,6,3,0,0
20,7,3,0,0
21,7,3,0,0
21,8,0,0,0
15,4,0,0,0
19,6,6,0,0
19,7,3,0,0
20,7,3,0,0
11,3,3,0,0
8,4,3,0,0
7,3,3,0,0
8,4,3,0,0
6,2,0,0,0
14,1,0,0,0
10,2,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
13,5,3,0,0
13,5,3,0,0
13,5,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
18,6,3,0,0
17,6,3,0,0
19,7,6,0,0
17,6,3,0,0
16,5,3,0,0
16,5,3,0,0
21,9,9,0,0
19,7,3,0,0
15,5,3,0,0
18,6,3,0,0
17,5,3,0,0
20,8,6,0,0
13,3,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
37,9,9,27,19
39,10,9,27,19
37,9,9,27,19
29,9,9,27,19
27,9,9,27,19
29,9,9,27,19
2,1,0,0,0
0,0,0,0,0
2,1,0,0,0
0,0,0,0,0
7,2,0,0,0
7,2,0,0,0
7,2,0,0,0
9,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
9,3,3,0,0
9,3,3,0,0
15,6,6,9,0
0,0,0,0,0
9,3,3,0,0
0,0,0,0,0
0,0,0,0,0
2,0,0,0,0
2,0,0,0,0
2,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
1,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
28,9,9,27,19
27,9,9,27,19
30,9,9,27,19
28,9,9,27,19
31,9,9,27,19
30,9,9,27,19
25,4,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
14,5,3,0,0
14,5,3,0,0
18,9,9,0,0
15,5,3,0,0
15,5,3,0,0
0,0,0,0,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
16,6,6,9,0
2,1,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
9,3,3,0,0
8,3,3,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
18,5,3,0,0
18,5,3,0,0
20,6,3,0,0
27,9,9,27,19
30,9,9,27,19
24,8,6,9,0
23,7,6,9,0
25,7,6,9,0
23,6,3,0,0
6,0,0,0,0
11,4,3,0,0
9,2,0,0,0
12,5,3,0,0
9,2,0,0,0
11,4,3,0,0
0,0,0,0,0
21,7,6,9,0
21,7,6,9,0
21,7,6,9,0
24,9,9,18,0
21,7,6,9,0
8,2,0,0,0
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
2,1,0,0,0
3,0,0,0,0
7,3,3,0,0
3,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
16,6,6,9,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
4,2,0,0,0
4,2,0,0,0
4,2,0,0,0
6,3,3,0,0
11,4,3,0,0
9,2,0,0,0
6,3,3,0,0
6,3,3,0,0
65,15,15,90,190
65,15,15,90,190
65,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
65,15,15,90,190
65,15,15,90,190
65,15,15,90,190
0,0,0,0,0
6,3,3,0,0
2,1,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,0,0,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
12,3,3,0,0
12,3,3,0,0
12,3,3,0,0
21,8,6,9,0
18,6,6,9,0
18,6,6,9,0
21,8,6,9,0
21,8,6,9,0
18,6,3,0,0
18,6,6,9,0
18,6,6,9,0
18,6,6,9,0
15,6,6,9,0
18,6,6,9,0
29,9,9,27,19
2,1,0,0,0
2,1,0,0,0
6,3,3,0,0
7,3,3,0,0
7,3,3,0,0
0,0,0,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
15,6,6,9,0
6,3,3,0,0
3,1,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
9,3,3,0,0
6,3,3,0,0
0,0,0,0,0
